sa1_code,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_89,age_90_and_over
7022105,6.0,6.0,9.0,6.0,12.0,12.0,12.0,9.0,6.0,12.0,9.0,12.0,9.0,6.0,6.0,0.0,3.0,6.0,3.0
7022112,3.0,0.0,6.0,3.0,6.0,3.0,6.0,6.0,9.0,6.0,9.0,3.0,6.0,9.0,3.0,3.0,0.0,0.0,0.0
7022113,3.0,0.0,6.0,9.0,9.0,9.0,12.0,3.0,3.0,6.0,12.0,6.0,6.0,0.0,9.0,3.0,3.0,0.0,0.0
7022115,,,,,,,,,,,,,,,,,,,
7022119,9.0,12.0,9.0,6.0,9.0,12.0,9.0,9.0,12.0,6.0,6.0,6.0,3.0,9.0,6.0,3.0,0.0,3.0,0.0
7022129,3.0,3.0,6.0,15.0,6.0,3.0,3.0,3.0,6.0,6.0,9.0,15.0,9.0,6.0,3.0,3.0,0.0,3.0,0.0
7022124,3.0,9.0,6.0,6.0,9.0,18.0,18.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0
7022126,6.0,6.0,6.0,9.0,15.0,9.0,9.0,12.0,9.0,12.0,6.0,12.0,6.0,9.0,9.0,6.0,6.0,3.0,0.0
7022159,3.0,6.0,9.0,9.0,0.0,3.0,3.0,6.0,9.0,12.0,15.0,12.0,15.0,3.0,12.0,6.0,0.0,3.0,0.0
7022157,9.0,15.0,15.0,6.0,3.0,0.0,3.0,9.0,9.0,18.0,9.0,6.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0
7022161,3.0,9.0,12.0,6.0,6.0,6.0,3.0,6.0,9.0,9.0,6.0,6.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0
7022162,9.0,9.0,9.0,12.0,6.0,9.0,9.0,0.0,15.0,9.0,21.0,9.0,9.0,6.0,6.0,6.0,3.0,0.0,0.0
7022166,6.0,6.0,3.0,6.0,3.0,6.0,3.0,3.0,3.0,6.0,6.0,12.0,6.0,3.0,9.0,0.0,3.0,0.0,0.0
7022171,3.0,15.0,9.0,9.0,9.0,9.0,6.0,15.0,15.0,12.0,18.0,18.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0
7022178,6.0,9.0,21.0,15.0,3.0,6.0,15.0,12.0,15.0,18.0,9.0,24.0,12.0,9.0,6.0,3.0,0.0,0.0,0.0
7022140,6.0,6.0,15.0,21.0,12.0,9.0,6.0,12.0,12.0,18.0,24.0,9.0,6.0,9.0,6.0,3.0,3.0,0.0,0.0
7022147,9.0,9.0,9.0,9.0,3.0,6.0,12.0,15.0,12.0,9.0,15.0,9.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0
7022155,9.0,9.0,3.0,18.0,6.0,6.0,6.0,6.0,12.0,12.0,9.0,3.0,12.0,9.0,3.0,3.0,3.0,0.0,0.0
7021029,9.0,15.0,15.0,9.0,6.0,12.0,18.0,15.0,15.0,9.0,3.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0
7037230,12.0,9.0,12.0,6.0,15.0,12.0,12.0,6.0,12.0,6.0,6.0,12.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0
7021000,18.0,15.0,15.0,9.0,12.0,9.0,21.0,15.0,24.0,6.0,21.0,12.0,12.0,12.0,3.0,3.0,0.0,0.0,0.0
7021002,15.0,6.0,18.0,12.0,15.0,9.0,18.0,18.0,9.0,9.0,12.0,9.0,9.0,3.0,6.0,0.0,3.0,3.0,0.0
7021028,3.0,9.0,9.0,9.0,6.0,9.0,12.0,12.0,9.0,9.0,3.0,6.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0
7021027,6.0,6.0,6.0,0.0,0.0,3.0,6.0,9.0,6.0,3.0,3.0,6.0,0.0,15.0,12.0,18.0,12.0,9.0,6.0
7020852,3.0,6.0,6.0,6.0,6.0,9.0,6.0,6.0,9.0,12.0,9.0,9.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0
7020854,3.0,12.0,12.0,9.0,9.0,6.0,9.0,12.0,12.0,9.0,6.0,9.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0
7020853,9.0,6.0,15.0,12.0,3.0,9.0,9.0,12.0,15.0,15.0,9.0,9.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0
7020885,6.0,12.0,18.0,15.0,12.0,15.0,12.0,18.0,21.0,15.0,15.0,12.0,12.0,3.0,6.0,0.0,3.0,0.0,0.0
7021685,3.0,6.0,6.0,9.0,12.0,9.0,6.0,3.0,6.0,3.0,6.0,6.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0
7021174,6.0,9.0,12.0,6.0,3.0,6.0,9.0,6.0,12.0,12.0,9.0,6.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0
7021172,6.0,9.0,3.0,3.0,9.0,6.0,9.0,21.0,15.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7020953,9.0,6.0,12.0,12.0,6.0,12.0,15.0,15.0,12.0,12.0,12.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
7021652,3.0,3.0,3.0,27.0,81.0,54.0,21.0,24.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7034899,3.0,3.0,0.0,3.0,15.0,24.0,18.0,12.0,6.0,6.0,3.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0
7034898,3.0,3.0,0.0,6.0,6.0,18.0,24.0,6.0,9.0,9.0,6.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0
7021554,0.0,3.0,3.0,6.0,27.0,27.0,27.0,12.0,15.0,12.0,12.0,18.0,9.0,15.0,6.0,3.0,3.0,3.0,0.0
7021625,0.0,6.0,0.0,6.0,12.0,12.0,12.0,9.0,9.0,6.0,9.0,6.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0
7020841,18.0,24.0,36.0,21.0,18.0,24.0,27.0,18.0,39.0,27.0,21.0,12.0,3.0,3.0,6.0,6.0,0.0,0.0,0.0
7020898,6.0,0.0,6.0,15.0,6.0,6.0,9.0,3.0,6.0,15.0,15.0,9.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
7020842,3.0,6.0,12.0,12.0,6.0,9.0,15.0,9.0,9.0,15.0,15.0,6.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0
7021170,12.0,12.0,9.0,6.0,12.0,18.0,12.0,12.0,12.0,6.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7021520,0.0,12.0,15.0,12.0,15.0,18.0,12.0,6.0,15.0,15.0,12.0,9.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0
7021628,6.0,3.0,0.0,9.0,27.0,27.0,18.0,12.0,3.0,3.0,3.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
7021630,0.0,3.0,3.0,6.0,6.0,6.0,6.0,3.0,3.0,9.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
7021144,9.0,9.0,3.0,3.0,3.0,6.0,6.0,12.0,12.0,9.0,15.0,12.0,6.0,9.0,6.0,3.0,0.0,0.0,0.0
7021134,24.0,12.0,18.0,18.0,15.0,12.0,27.0,30.0,18.0,27.0,24.0,15.0,9.0,6.0,3.0,3.0,0.0,0.0,0.0
7021966,12.0,18.0,21.0,12.0,18.0,6.0,12.0,9.0,21.0,6.0,9.0,9.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0
7021790,6.0,12.0,12.0,6.0,6.0,15.0,9.0,12.0,9.0,15.0,3.0,6.0,15.0,6.0,9.0,3.0,0.0,0.0,0.0
7034923,6.0,3.0,9.0,3.0,6.0,9.0,15.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0
7034878,0.0,0.0,0.0,3.0,18.0,24.0,27.0,9.0,6.0,6.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7020941,12.0,12.0,6.0,21.0,9.0,6.0,9.0,15.0,9.0,9.0,12.0,6.0,12.0,6.0,6.0,3.0,3.0,0.0,0.0
7020994,9.0,12.0,12.0,6.0,12.0,30.0,15.0,21.0,18.0,12.0,12.0,3.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0
7021813,3.0,0.0,6.0,9.0,15.0,9.0,12.0,12.0,9.0,9.0,6.0,24.0,15.0,12.0,12.0,9.0,6.0,3.0,0.0
7034963,9.0,6.0,9.0,3.0,12.0,24.0,18.0,6.0,6.0,9.0,6.0,9.0,6.0,3.0,0.0,3.0,6.0,0.0,0.0
7034962,3.0,3.0,3.0,3.0,6.0,6.0,12.0,12.0,6.0,9.0,9.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
7021173,6.0,12.0,12.0,9.0,9.0,3.0,12.0,12.0,9.0,9.0,9.0,18.0,6.0,9.0,6.0,6.0,3.0,0.0,0.0
7021988,6.0,6.0,9.0,9.0,30.0,12.0,15.0,15.0,6.0,15.0,12.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0
7021602,0.0,6.0,3.0,6.0,15.0,12.0,24.0,9.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7021143,6.0,9.0,6.0,12.0,9.0,9.0,6.0,9.0,12.0,12.0,12.0,6.0,6.0,9.0,3.0,3.0,3.0,0.0,0.0
7021141,0.0,9.0,3.0,3.0,15.0,15.0,9.0,9.0,9.0,9.0,6.0,9.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0
7034971,3.0,3.0,3.0,0.0,0.0,9.0,3.0,12.0,6.0,0.0,3.0,6.0,9.0,6.0,3.0,3.0,0.0,0.0,0.0
7021133,3.0,12.0,18.0,18.0,9.0,6.0,9.0,3.0,18.0,18.0,24.0,12.0,6.0,12.0,3.0,6.0,3.0,3.0,0.0
7020948,3.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,9.0,9.0,0.0,15.0,12.0,3.0,3.0,6.0,0.0,0.0,0.0
7034781,6.0,6.0,0.0,3.0,12.0,12.0,21.0,6.0,9.0,3.0,9.0,9.0,3.0,9.0,6.0,0.0,3.0,0.0,0.0
7034794,6.0,3.0,6.0,6.0,9.0,9.0,3.0,3.0,6.0,9.0,9.0,6.0,3.0,6.0,0.0,3.0,0.0,3.0,0.0
7020890,12.0,9.0,12.0,0.0,12.0,15.0,15.0,12.0,18.0,6.0,9.0,6.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0
7020939,9.0,12.0,15.0,18.0,12.0,12.0,9.0,9.0,12.0,12.0,9.0,9.0,9.0,12.0,6.0,9.0,3.0,0.0,0.0
7034753,15.0,27.0,18.0,15.0,18.0,12.0,9.0,30.0,33.0,24.0,21.0,12.0,3.0,9.0,3.0,3.0,3.0,3.0,0.0
7022007,3.0,9.0,9.0,12.0,9.0,12.0,12.0,6.0,6.0,12.0,18.0,6.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
7020882,3.0,9.0,15.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,15.0,3.0,6.0,3.0,0.0,6.0,0.0,3.0,0.0
7034947,6.0,6.0,9.0,6.0,9.0,18.0,18.0,12.0,15.0,9.0,12.0,6.0,12.0,6.0,3.0,0.0,3.0,3.0,0.0
7034950,9.0,9.0,12.0,15.0,6.0,12.0,18.0,12.0,12.0,9.0,12.0,15.0,9.0,12.0,9.0,9.0,0.0,3.0,0.0
7021781,3.0,6.0,6.0,6.0,12.0,21.0,15.0,12.0,6.0,9.0,12.0,9.0,9.0,9.0,3.0,0.0,3.0,3.0,0.0
7034946,6.0,6.0,9.0,6.0,9.0,9.0,12.0,6.0,9.0,9.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
7020863,6.0,9.0,6.0,9.0,9.0,9.0,9.0,12.0,6.0,9.0,12.0,9.0,18.0,9.0,3.0,6.0,3.0,3.0,0.0
7021797,6.0,3.0,9.0,3.0,15.0,15.0,12.0,6.0,6.0,3.0,6.0,9.0,9.0,6.0,6.0,0.0,3.0,0.0,0.0
7021794,3.0,6.0,0.0,6.0,12.0,12.0,6.0,9.0,9.0,0.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0,3.0,0.0
7020878,9.0,12.0,9.0,9.0,3.0,6.0,9.0,12.0,12.0,6.0,6.0,6.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0
7020920,6.0,6.0,3.0,6.0,6.0,12.0,12.0,6.0,12.0,9.0,3.0,3.0,6.0,6.0,3.0,0.0,3.0,0.0,0.0
7021882,6.0,6.0,0.0,9.0,12.0,6.0,9.0,9.0,3.0,6.0,3.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0
7021883,12.0,12.0,6.0,12.0,24.0,21.0,12.0,15.0,12.0,6.0,6.0,12.0,12.0,6.0,9.0,3.0,6.0,3.0,0.0
7021051,3.0,6.0,9.0,9.0,6.0,12.0,6.0,6.0,6.0,12.0,15.0,12.0,9.0,6.0,3.0,3.0,0.0,0.0,0.0
7021532,3.0,0.0,3.0,6.0,27.0,18.0,9.0,3.0,6.0,6.0,12.0,6.0,9.0,0.0,0.0,3.0,3.0,3.0,3.0
7020963,9.0,3.0,9.0,9.0,6.0,6.0,3.0,6.0,12.0,6.0,9.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
7022068,6.0,6.0,6.0,3.0,3.0,6.0,18.0,12.0,6.0,6.0,3.0,9.0,9.0,3.0,3.0,0.0,3.0,3.0,0.0
7021995,12.0,9.0,6.0,3.0,3.0,12.0,21.0,15.0,9.0,9.0,9.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0
7020865,6.0,0.0,3.0,3.0,12.0,12.0,9.0,3.0,9.0,3.0,12.0,15.0,9.0,12.0,9.0,9.0,6.0,0.0,0.0
7034973,6.0,12.0,9.0,12.0,9.0,6.0,15.0,18.0,12.0,18.0,12.0,15.0,9.0,9.0,3.0,3.0,3.0,3.0,0.0
7021069,12.0,9.0,9.0,6.0,3.0,12.0,18.0,18.0,12.0,6.0,3.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
7021693,9.0,12.0,9.0,12.0,12.0,24.0,9.0,24.0,18.0,9.0,9.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
7020846,9.0,15.0,15.0,9.0,18.0,15.0,15.0,18.0,18.0,24.0,9.0,12.0,12.0,6.0,6.0,6.0,3.0,0.0,3.0
7034976,3.0,6.0,0.0,6.0,0.0,3.0,6.0,9.0,3.0,9.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0
7021265,3.0,6.0,3.0,3.0,6.0,15.0,9.0,3.0,9.0,3.0,6.0,0.0,6.0,3.0,6.0,9.0,0.0,3.0,0.0
7020967,3.0,6.0,6.0,9.0,3.0,6.0,12.0,6.0,6.0,6.0,12.0,15.0,6.0,6.0,3.0,3.0,3.0,0.0,0.0
7034744,12.0,12.0,9.0,3.0,9.0,12.0,15.0,27.0,15.0,15.0,9.0,12.0,6.0,6.0,6.0,6.0,3.0,3.0,0.0
7034745,3.0,3.0,0.0,3.0,3.0,6.0,15.0,3.0,3.0,3.0,9.0,6.0,9.0,6.0,3.0,3.0,0.0,3.0,0.0
7021055,12.0,9.0,18.0,18.0,15.0,12.0,12.0,9.0,24.0,9.0,9.0,9.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
7021936,9.0,12.0,15.0,12.0,6.0,15.0,9.0,18.0,18.0,18.0,18.0,9.0,15.0,9.0,6.0,6.0,3.0,0.0,0.0
7020979,6.0,6.0,12.0,12.0,6.0,15.0,15.0,15.0,12.0,12.0,9.0,6.0,6.0,6.0,12.0,3.0,0.0,0.0,0.0
7020950,3.0,6.0,6.0,3.0,6.0,9.0,6.0,9.0,9.0,9.0,6.0,9.0,12.0,3.0,3.0,6.0,0.0,0.0,0.0
7021887,9.0,9.0,9.0,9.0,6.0,12.0,3.0,12.0,18.0,12.0,9.0,0.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0
7021338,6.0,9.0,3.0,3.0,9.0,0.0,3.0,6.0,15.0,6.0,9.0,3.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
7021339,6.0,9.0,9.0,6.0,9.0,9.0,12.0,9.0,12.0,12.0,9.0,6.0,15.0,9.0,9.0,9.0,0.0,0.0,0.0
7021169,3.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,12.0,6.0,12.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
7034862,3.0,3.0,15.0,9.0,12.0,6.0,3.0,3.0,9.0,6.0,12.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
7021732,9.0,9.0,9.0,12.0,27.0,21.0,24.0,6.0,21.0,18.0,12.0,6.0,12.0,6.0,6.0,9.0,3.0,0.0,3.0
7021161,9.0,12.0,21.0,9.0,21.0,12.0,12.0,18.0,12.0,15.0,12.0,9.0,9.0,6.0,3.0,6.0,3.0,0.0,0.0
7021626,3.0,6.0,3.0,12.0,27.0,36.0,18.0,9.0,12.0,12.0,6.0,9.0,6.0,12.0,6.0,3.0,0.0,0.0,0.0
7034835,,,,,,,,,,,,,,,,,,,
7020998,12.0,9.0,12.0,9.0,12.0,9.0,3.0,18.0,9.0,9.0,9.0,15.0,6.0,9.0,3.0,3.0,3.0,3.0,0.0
7021126,9.0,6.0,12.0,9.0,9.0,9.0,12.0,9.0,3.0,12.0,3.0,12.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0
7020930,12.0,6.0,12.0,12.0,12.0,3.0,6.0,15.0,9.0,9.0,12.0,6.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0
7021145,6.0,12.0,6.0,3.0,12.0,12.0,15.0,18.0,6.0,6.0,15.0,9.0,9.0,12.0,9.0,0.0,0.0,0.0,0.0
7034748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,45.0,69.0,75.0,75.0
7021138,9.0,6.0,12.0,6.0,6.0,6.0,15.0,12.0,9.0,9.0,9.0,6.0,12.0,6.0,9.0,3.0,3.0,0.0,0.0
7034797,3.0,9.0,12.0,6.0,9.0,3.0,9.0,3.0,9.0,6.0,15.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0
7034890,3.0,0.0,6.0,3.0,45.0,69.0,51.0,30.0,15.0,12.0,12.0,18.0,12.0,6.0,6.0,0.0,3.0,0.0,0.0
7034889,0.0,0.0,0.0,9.0,96.0,96.0,66.0,39.0,18.0,9.0,9.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
7034906,3.0,3.0,0.0,0.0,9.0,15.0,12.0,6.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
7034916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,15.0,27.0,33.0,51.0
7034761,15.0,3.0,12.0,3.0,3.0,12.0,21.0,18.0,12.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
7034891,6.0,3.0,3.0,6.0,27.0,48.0,33.0,33.0,18.0,9.0,12.0,15.0,9.0,3.0,6.0,3.0,0.0,0.0,0.0
7034895,6.0,6.0,9.0,54.0,183.0,96.0,84.0,42.0,30.0,21.0,6.0,15.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
7034908,3.0,3.0,3.0,3.0,21.0,15.0,24.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
7034789,,,,,,,,,,,,,,,,,,,
7034793,12.0,18.0,12.0,6.0,15.0,21.0,24.0,24.0,21.0,18.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7034790,18.0,6.0,6.0,3.0,3.0,15.0,6.0,18.0,12.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
7034956,0.0,3.0,3.0,9.0,12.0,12.0,9.0,6.0,6.0,12.0,9.0,12.0,15.0,0.0,6.0,3.0,0.0,0.0,0.0
7034847,0.0,0.0,3.0,6.0,57.0,21.0,15.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7034886,0.0,3.0,0.0,12.0,24.0,21.0,18.0,6.0,9.0,6.0,3.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0
7034881,3.0,0.0,0.0,48.0,45.0,12.0,6.0,6.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
7021593,0.0,3.0,0.0,6.0,21.0,24.0,18.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
7034845,3.0,3.0,0.0,12.0,33.0,21.0,15.0,12.0,9.0,9.0,6.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0
7021581,0.0,3.0,0.0,30.0,48.0,18.0,9.0,12.0,6.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7034894,0.0,0.0,0.0,3.0,9.0,15.0,6.0,9.0,9.0,3.0,3.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
7021588,3.0,3.0,0.0,9.0,24.0,15.0,15.0,12.0,6.0,9.0,6.0,9.0,12.0,6.0,3.0,3.0,0.0,3.0,0.0
7021604,0.0,0.0,3.0,33.0,93.0,39.0,18.0,9.0,12.0,6.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
7021687,6.0,6.0,6.0,6.0,12.0,18.0,15.0,15.0,12.0,3.0,6.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
7021689,6.0,3.0,6.0,6.0,33.0,45.0,33.0,15.0,12.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
7020952,3.0,9.0,12.0,12.0,9.0,6.0,9.0,15.0,12.0,9.0,9.0,6.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0
7021600,3.0,3.0,0.0,3.0,21.0,15.0,12.0,9.0,9.0,3.0,3.0,9.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0
7021599,0.0,3.0,0.0,9.0,21.0,9.0,15.0,3.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
7034897,3.0,3.0,6.0,3.0,3.0,3.0,3.0,6.0,3.0,6.0,6.0,15.0,18.0,12.0,15.0,12.0,12.0,3.0,3.0
7034859,0.0,0.0,0.0,3.0,9.0,6.0,6.0,3.0,3.0,9.0,12.0,15.0,3.0,12.0,3.0,6.0,0.0,0.0,0.0
7021989,12.0,3.0,3.0,3.0,3.0,15.0,18.0,9.0,6.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
7020977,12.0,6.0,6.0,15.0,12.0,15.0,12.0,9.0,24.0,6.0,6.0,12.0,12.0,3.0,9.0,6.0,0.0,0.0,0.0
7020976,3.0,6.0,12.0,6.0,9.0,9.0,9.0,18.0,9.0,9.0,6.0,9.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0
7021632,3.0,0.0,0.0,12.0,21.0,18.0,6.0,9.0,9.0,3.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
7034877,0.0,0.0,0.0,231.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7020874,9.0,6.0,6.0,6.0,0.0,6.0,15.0,9.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
7034740,12.0,9.0,15.0,12.0,18.0,3.0,6.0,12.0,12.0,9.0,15.0,24.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0
7021931,3.0,6.0,3.0,6.0,3.0,15.0,12.0,12.0,3.0,9.0,0.0,6.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0
7021930,12.0,6.0,6.0,3.0,9.0,24.0,30.0,24.0,12.0,15.0,6.0,12.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
7020955,12.0,12.0,9.0,12.0,6.0,9.0,15.0,24.0,12.0,9.0,9.0,3.0,6.0,3.0,9.0,9.0,3.0,0.0,3.0
7022065,9.0,6.0,9.0,3.0,12.0,12.0,9.0,12.0,6.0,3.0,9.0,0.0,9.0,6.0,3.0,6.0,3.0,3.0,0.0
7022071,9.0,6.0,6.0,3.0,6.0,12.0,9.0,3.0,6.0,12.0,9.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0
7034772,12.0,15.0,12.0,9.0,12.0,6.0,9.0,6.0,24.0,24.0,12.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
7021719,3.0,9.0,9.0,9.0,3.0,3.0,3.0,6.0,12.0,9.0,9.0,9.0,6.0,6.0,3.0,6.0,3.0,0.0,0.0
7021975,0.0,0.0,3.0,3.0,9.0,18.0,3.0,3.0,9.0,3.0,9.0,3.0,6.0,9.0,3.0,6.0,3.0,0.0,0.0
7021974,15.0,15.0,21.0,12.0,18.0,15.0,18.0,15.0,6.0,9.0,6.0,9.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
7020881,6.0,9.0,12.0,6.0,6.0,12.0,18.0,18.0,12.0,15.0,6.0,12.0,6.0,3.0,3.0,6.0,3.0,3.0,0.0
7020995,6.0,9.0,6.0,6.0,15.0,18.0,12.0,15.0,12.0,9.0,9.0,6.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0
7020965,3.0,6.0,9.0,12.0,3.0,6.0,15.0,15.0,6.0,15.0,6.0,9.0,0.0,9.0,9.0,6.0,0.0,0.0,0.0
7034782,,,,,,,,,,,,,,,,,,,
7034742,9.0,9.0,6.0,3.0,9.0,18.0,21.0,24.0,12.0,3.0,6.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
7021665,12.0,6.0,3.0,3.0,27.0,39.0,36.0,24.0,15.0,12.0,9.0,9.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0
7020845,12.0,18.0,15.0,9.0,12.0,6.0,15.0,15.0,18.0,15.0,15.0,15.0,6.0,6.0,6.0,0.0,3.0,0.0,3.0
7034755,9.0,3.0,9.0,3.0,0.0,3.0,9.0,15.0,6.0,9.0,3.0,6.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
7034972,12.0,9.0,6.0,6.0,9.0,6.0,15.0,12.0,9.0,9.0,9.0,9.0,6.0,3.0,6.0,0.0,3.0,0.0,0.0
7021070,3.0,6.0,6.0,6.0,12.0,24.0,12.0,18.0,9.0,9.0,12.0,9.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0
7021309,6.0,6.0,9.0,3.0,9.0,12.0,6.0,9.0,15.0,12.0,6.0,9.0,6.0,6.0,6.0,3.0,3.0,0.0,0.0
7021644,3.0,0.0,0.0,0.0,9.0,21.0,15.0,12.0,12.0,6.0,3.0,6.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0
7021152,6.0,9.0,9.0,6.0,9.0,6.0,6.0,9.0,15.0,6.0,6.0,6.0,3.0,3.0,6.0,3.0,3.0,0.0,0.0
7034736,15.0,27.0,21.0,12.0,9.0,9.0,24.0,27.0,33.0,12.0,6.0,6.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0
7021912,6.0,3.0,6.0,3.0,3.0,9.0,15.0,15.0,9.0,9.0,6.0,9.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0
7021679,3.0,0.0,3.0,3.0,27.0,42.0,24.0,12.0,6.0,3.0,3.0,6.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0
